Cm,Ch,Bm,Bh,T,sR,sG,sB,L,A,B
0.002,0.001,0.001,0.8251666666666667,0.001,258.896,231.778,210.89,93.57575749685643,6.0341864219926595,13.529735234160745
0.002,0.001,0.001,0.8251666666666667,0.16583333333333333,259.247,231.337,208.96,93.45605407969944,6.105552509829748,14.362259728492432
0.002,0.001,0.001,0.8251666666666667,0.33066666666666666,258.963,230.866,210.54,93.35165558632579,6.473664670070267,13.394976113693424
0.002,0.001,0.001,0.8251666666666667,0.4955,259.251,229.863,208.47,93.08717932528079,6.789720884664508,14.096735091549206
0.002,0.001,0.001,0.8251666666666667,0.6603333333333333,259.925,229.755,209.99,93.15099284829739,7.307484193478042,13.406866962569342
0.002,0.001,0.001,0.8251666666666667,0.8251666666666667,259.977,229.598,208.86,93.09293397744156,7.2427196040610875,13.911291000823645
0.002,0.001,0.001,0.8251666666666667,0.99,259.798,229.692,209.58,93.11596704204689,7.234872840378048,13.56726251326461
0.002,0.001,0.001,0.99,0.001,258.896,231.778,210.89,93.57575749685643,6.0341864219926595,13.529735234160745
0.002,0.001,0.001,0.99,0.16583333333333333,259.247,231.337,208.96,93.45605407969944,6.105552509829748,14.362259728492432
0.002,0.001,0.001,0.99,0.33066666666666666,258.963,230.866,210.54,93.35165558632579,6.473664670070267,13.394976113693424
0.002,0.001,0.001,0.99,0.4955,259.251,229.863,208.47,93.08717932528079,6.789720884664508,14.096735091549206
0.002,0.001,0.001,0.99,0.6603333333333333,259.925,229.755,209.99,93.15099284829739,7.307484193478042,13.406866962569342
0.002,0.001,0.001,0.99,0.8251666666666667,259.977,229.598,208.86,93.09293397744156,7.2427196040610875,13.911291000823645
0.002,0.001,0.001,0.99,0.99,259.798,229.692,209.58,93.11596704204689,7.234872840378048,13.56726251326461
0.002,0.001,0.16583333333333333,0.001,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.001,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.001,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.001,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.001,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.001,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.001,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.16583333333333333,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.16583333333333333,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.16583333333333333,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.16583333333333333,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.16583333333333333,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.16583333333333333,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.16583333333333333,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.33066666666666666,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.33066666666666666,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.33066666666666666,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.33066666666666666,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.33066666666666666,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.33066666666666666,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.33066666666666666,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.4955,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.4955,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.4955,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.4955,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.4955,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.4955,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.4955,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.6603333333333333,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.6603333333333333,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.6603333333333333,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.6603333333333333,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.6603333333333333,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.6603333333333333,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.6603333333333333,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.8251666666666667,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.8251666666666667,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.8251666666666667,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.8251666666666667,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.8251666666666667,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.8251666666666667,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.8251666666666667,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.16583333333333333,0.99,0.001,260.292,231.01,209.61,93.47890003309774,6.741651485975719,14.069967035745368
0.002,0.001,0.16583333333333333,0.99,0.16583333333333333,259.352,230.209,207.89,93.16740919037109,6.564871351053602,14.513151287722238
0.002,0.001,0.16583333333333333,0.99,0.33066666666666666,259.332,230.959,207.57,93.34128211035501,6.126943004053864,14.926789279358466
0.002,0.001,0.16583333333333333,0.99,0.4955,258.906,229.549,208.52,92.98269486698744,6.833754952387694,13.918300796294991
0.002,0.001,0.16583333333333333,0.99,0.6603333333333333,259.862,228.368,208.25,92.77136976895574,7.744152351036981,13.770656773894729
0.002,0.001,0.16583333333333333,0.99,0.8251666666666667,260.059,228.21,210.01,92.78819172025398,8.151186550632183,12.883176385483598
0.002,0.001,0.16583333333333333,0.99,0.99,259.698,228.166,209.4,92.73338562928089,7.955584565980889,13.116423543846011
0.002,0.001,0.33066666666666666,0.001,0.001,259.087,231.165,208.93,93.4001909765561,6.131164425963509,14.297784523377333
0.002,0.001,0.33066666666666666,0.001,0.16583333333333333,259.164,230.962,209.28,93.36476067563294,6.313243256949763,14.068388401354426
0.002,0.001,0.33066666666666666,0.001,0.33066666666666666,258.89,229.4,209.45,92.96505617328097,7.039567754723308,13.41239725241996
0.002,0.001,0.33066666666666666,0.001,0.4955,259.639,228.261,207.75,92.7154878360779,7.645901101819619,13.950817720104848
