0.001,0.002,0,0,0.01,262.074,231.095,211.64,93.69444186633167,7.631506979711988,13.343499650928559
0.001,0.002,0,0,0.09333333,262.454,231.441,212.81,93.8361365113549,7.75973365037591,12.943892695605875
0.001,0.002,0,0,0.17666667,262.59,231.663,213.08,93.90737131899348,7.734004489541757,12.907447303721288
0.001,0.002,0,0,0.25,262.91,231.732,213.58,93.96200630632303,7.886305117403625,12.729201928552246
0.001,0.002,0,0.25,0.01,262.074,231.095,211.64,93.69444186633167,7.631506979711988,13.343499650928559
0.001,0.002,0,0.25,0.09333333,262.454,231.441,212.81,93.8361365113549,7.75973365037591,12.943892695605875
0.001,0.002,0,0.25,0.17666667,262.59,231.663,213.08,93.90737131899348,7.734004489541757,12.907447303721288
0.001,0.002,0,0.25,0.25,262.91,231.732,213.58,93.96200630632303,7.886305117403625,12.729201928552246
0.001,0.002,0,0.5,0.01,262.074,231.095,211.64,93.69444186633167,7.631506979711988,13.343499650928559
0.001,0.002,0,0.5,0.09333333,262.454,231.441,212.81,93.8361365113549,7.75973365037591,12.943892695605875
0.001,0.002,0,0.5,0.17666667,262.59,231.663,213.08,93.90737131899348,7.734004489541757,12.907447303721288
0.001,0.002,0,0.5,0.25,262.91,231.732,213.58,93.96200630632303,7.886305117403625,12.729201928552246
0.001,0.002,0,0.75,0.01,262.074,231.095,211.64,93.69444186633167,7.631506979711988,13.343499650928559
0.001,0.002,0,0.75,0.09333333,262.454,231.441,212.81,93.8361365113549,7.75973365037591,12.943892695605875
0.001,0.002,0,0.75,0.17666667,262.59,231.663,213.08,93.90737131899348,7.734004489541757,12.907447303721288
0.001,0.002,0,0.75,0.25,262.91,231.732,213.58,93.96200630632303,7.886305117403625,12.729201928552246
0.001,0.002,0,1,0.01,262.074,231.095,211.64,93.69444186633167,7.631506979711988,13.343499650928559
0.001,0.002,0,1,0.09333333,262.454,231.441,212.81,93.8361365113549,7.75973365037591,12.943892695605875
0.001,0.002,0,1,0.17666667,262.59,231.663,213.08,93.90737131899348,7.734004489541757,12.907447303721288
0.001,0.002,0,1,0.25,262.91,231.732,213.58,93.96200630632303,7.886305117403625,12.729201928552246
0.001,0.002,0.25,0,0.01,261.949,230.871,211.21,93.6202864341542,7.639019688621351,13.460260683568759
0.001,0.002,0.25,0,0.09333333,262.167,231.073,212.42,93.7139864228889,7.788466987542209,12.971745189212292
0.001,0.002,0.25,0,0.17666667,262.194,231.128,213.16,93.74592569600551,7.877583560993773,12.633923046785632
0.001,0.002,0.25,0,0.25,262.498,231.247,213.28,93.80298062822561,7.942996444613771,12.656319875393063
0.001,0.002,0.25,0.25,0.01,261.949,230.871,211.21,93.6202864341542,7.639019688621351,13.460260683568759
0.001,0.002,0.25,0.25,0.09333333,262.167,231.073,212.42,93.7139864228889,7.788466987542209,12.971745189212292
0.001,0.002,0.25,0.25,0.17666667,262.194,231.128,213.16,93.74592569600551,7.877583560993773,12.633923046785632
0.001,0.002,0.25,0.25,0.25,262.498,231.247,213.28,93.80298062822561,7.942996444613771,12.656319875393063
0.001,0.002,0.25,0.5,0.01,261.949,230.871,211.21,93.6202864341542,7.639019688621351,13.460260683568759
0.001,0.002,0.25,0.5,0.09333333,262.167,231.073,212.42,93.7139864228889,7.788466987542209,12.971745189212292
0.001,0.002,0.25,0.5,0.17666667,262.194,231.128,213.16,93.74592569600551,7.877583560993773,12.633923046785632
0.001,0.002,0.25,0.5,0.25,262.498,231.247,213.28,93.80298062822561,7.942996444613771,12.656319875393063
0.001,0.002,0.25,0.75,0.01,261.949,230.871,211.21,93.6202864341542,7.639019688621351,13.460260683568759
0.001,0.002,0.25,0.75,0.09333333,262.167,231.073,212.42,93.7139864228889,7.788466987542209,12.971745189212292
0.001,0.002,0.25,0.75,0.17666667,262.194,231.128,213.16,93.74592569600551,7.877583560993773,12.633923046785632
0.001,0.002,0.25,0.75,0.25,262.498,231.247,213.28,93.80298062822561,7.942996444613771,12.656319875393063
0.001,0.002,0.25,1,0.01,261.949,230.871,211.21,93.6202864341542,7.639019688621351,13.460260683568759
0.001,0.002,0.25,1,0.09333333,262.167,231.073,212.42,93.7139864228889,7.788466987542209,12.971745189212292
0.001,0.002,0.25,1,0.17666667,262.194,231.128,213.16,93.74592569600551,7.877583560993773,12.633923046785632
0.001,0.002,0.25,1,0.25,262.498,231.247,213.28,93.80298062822561,7.942996444613771,12.656319875393063
0.001,0.002,0.5,0,0.01,261.744,230.387,211.05,93.48209384710714,7.790070653363124,13.345798333802183
0.001,0.002,0.5,0,0.09333333,261.898,230.644,211.89,93.57581987440662,7.834820839603296,13.046405787684678
0.001,0.002,0.5,0,0.17666667,262.009,230.882,212.42,93.65440196948313,7.82960721096404,12.884287502967439
0.001,0.002,0.5,0,0.25,262.203,230.866,213.12,93.68241196632354,8.009422496843332,12.562652805257413
0.001,0.002,0.5,0.25,0.01,261.744,230.387,211.05,93.48209384710714,7.790070653363124,13.345798333802183
0.001,0.002,0.5,0.25,0.09333333,261.898,230.644,211.89,93.57581987440662,7.834820839603296,13.046405787684678
0.001,0.002,0.5,0.25,0.17666667,262.009,230.882,212.42,93.65440196948313,7.82960721096404,12.884287502967439
0.001,0.002,0.5,0.25,0.25,262.203,230.866,213.12,93.68241196632354,8.009422496843332,12.562652805257413
0.001,0.002,0.5,0.5,0.01,261.744,230.387,211.05,93.48209384710714,7.790070653363124,13.345798333802183
0.001,0.002,0.5,0.5,0.09333333,261.898,230.644,211.89,93.57581987440662,7.834820839603296,13.046405787684678
0.001,0.002,0.5,0.5,0.17666667,262.009,230.882,212.42,93.65440196948313,7.82960721096404,12.884287502967439
0.001,0.002,0.5,0.5,0.25,262.203,230.866,213.12,93.68241196632354,8.009422496843332,12.562652805257413
0.001,0.002,0.5,0.75,0.01,261.744,230.387,211.05,93.48209384710714,7.790070653363124,13.345798333802183
0.001,0.002,0.5,0.75,0.09333333,261.898,230.644,211.89,93.57581987440662,7.834820839603296,13.046405787684678
0.001,0.002,0.5,0.75,0.17666667,262.009,230.882,212.42,93.65440196948313,7.82960721096404,12.884287502967439
0.001,0.002,0.5,0.75,0.25,262.203,230.866,213.12,93.68241196632354,8.009422496843332,12.562652805257413
0.001,0.002,0.5,1,0.01,261.744,230.387,211.05,93.48209384710714,7.790070653363124,13.345798333802183
0.001,0.002,0.5,1,0.09333333,261.898,230.644,211.89,93.57581987440662,7.834820839603296,13.046405787684678
0.001,0.002,0.5,1,0.17666667,262.009,230.882,212.42,93.65440196948313,7.82960721096404,12.884287502967439
0.001,0.002,0.5,1,0.25,262.203,230.866,213.12,93.68241196632354,8.009422496843332,12.562652805257413
0.001,0.002,0.75,0,0.01,261.637,230.316,211.49,93.46545029958864,7.851564658030941,13.092540484868852
0.001,0.002,0.75,0,0.09333333,261.682,230.321,211.68,93.47447427584613,7.892271572759069,13.009930630445377
0.001,0.002,0.75,0,0.17666667,261.699,230.398,211.92,93.49978462201018,7.89400273230112,12.92169360650075
0.001,0.002,0.75,0,0.25,261.732,230.403,212.36,93.51347757438887,7.968029899031281,12.711477435554674
0.001,0.002,0.75,0.25,0.01,261.637,230.316,211.49,93.46545029958864,7.851564658030941,13.092540484868852
0.001,0.002,0.75,0.25,0.09333333,261.682,230.321,211.68,93.47447427584613,7.892271572759069,13.009930630445377
0.001,0.002,0.75,0.25,0.17666667,261.699,230.398,211.92,93.49978462201018,7.89400273230112,12.92169360650075
0.001,0.002,0.75,0.25,0.25,261.732,230.403,212.36,93.51347757438887,7.968029899031281,12.711477435554674
0.001,0.002,0.75,0.5,0.01,261.637,230.316,211.49,93.46545029958864,7.851564658030941,13.092540484868852
0.001,0.002,0.75,0.5,0.09333333,261.682,230.321,211.68,93.47447427584613,7.892271572759069,13.009930630445377
0.001,0.002,0.75,0.5,0.17666667,261.699,230.398,211.92,93.49978462201018,7.89400273230112,12.92169360650075
0.001,0.002,0.75,0.5,0.25,261.732,230.403,212.36,93.51347757438887,7.968029899031281,12.711477435554674
0.001,0.002,0.75,0.75,0.01,261.637,230.316,211.49,93.46545029958864,7.851564658030941,13.092540484868852
0.001,0.002,0.75,0.75,0.09333333,261.682,230.321,211.68,93.47447427584613,7.892271572759069,13.009930630445377
0.001,0.002,0.75,0.75,0.17666667,261.699,230.398,211.92,93.49978462201018,7.89400273230112,12.92169360650075
0.001,0.002,0.75,0.75,0.25,261.732,230.403,212.36,93.51347757438887,7.968029899031281,12.711477435554674
0.001,0.002,0.75,1,0.01,261.637,230.316,211.49,93.46545029958864,7.851564658030941,13.092540484868852
0.001,0.002,0.75,1,0.09333333,261.682,230.321,211.68,93.47447427584613,7.892271572759069,13.009930630445377
0.001,0.002,0.75,1,0.17666667,261.699,230.398,211.92,93.49978462201018,7.89400273230112,12.92169360650075
0.001,0.002,0.75,1,0.25,261.732,230.403,212.36,93.51347757438887,7.968029899031281,12.711477435554674
0.001,0.002,1,0,0.01,261.317,230.303,210.89,93.4219327424683,7.655844064652417,13.34065637407511
0.001,0.002,1,0,0.09333333,261.278,230.162,211.82,93.40473449576524,7.850766032605428,12.829912153095723
0.001,0.002,1,0,0.17666667,261.207,230.13,211.92,93.3931471673766,7.8549685509533,12.763895133194403
0.001,0.002,1,0,0.25,261.249,230.099,212.05,93.39210228247889,7.906019883327897,12.692634481881647
0.001,0.002,1,0.25,0.01,261.317,230.303,210.89,93.4219327424683,7.655844064652417,13.34065637407511
0.001,0.002,1,0.25,0.09333333,261.278,230.162,211.82,93.40473449576524,7.850766032605428,12.829912153095723
0.001,0.002,1,0.25,0.17666667,261.207,230.13,211.92,93.3931471673766,7.8549685509533,12.763895133194403
0.001,0.002,1,0.25,0.25,261.249,230.099,212.05,93.39210228247889,7.906019883327897,12.692634481881647
0.001,0.002,1,0.5,0.01,261.317,230.303,210.89,93.4219327424683,7.655844064652417,13.34065637407511
0.001,0.002,1,0.5,0.09333333,261.278,230.162,211.82,93.40473449576524,7.850766032605428,12.829912153095723
0.001,0.002,1,0.5,0.17666667,261.207,230.13,211.92,93.3931471673766,7.8549685509533,12.763895133194403
0.001,0.002,1,0.5,0.25,261.249,230.099,212.05,93.39210228247889,7.906019883327897,12.692634481881647
0.001,0.002,1,0.75,0.01,261.317,230.303,210.89,93.4219327424683,7.655844064652417,13.34065637407511
0.001,0.002,1,0.75,0.09333333,261.278,230.162,211.82,93.40473449576524,7.850766032605428,12.829912153095723
0.001,0.002,1,0.75,0.17666667,261.207,230.13,211.92,93.3931471673766,7.8549685509533,12.763895133194403
0.001,0.002,1,0.75,0.25,261.249,230.099,212.05,93.39210228247889,7.906019883327897,12.692634481881647
0.001,0.002,1,1,0.01,261.317,230.303,210.89,93.4219327424683,7.655844064652417,13.34065637407511
0.001,0.002,1,1,0.09333333,261.278,230.162,211.82,93.40473449576524,7.850766032605428,12.829912153095723
0.001,0.002,1,1,0.17666667,261.207,230.13,211.92,93.3931471673766,7.8549685509533,12.763895133194403
0.001,0.002,1,1,0.25,261.249,230.099,212.05,93.39210228247889,7.906019883327897,12.692634481881647
0.001,0.01,0,0,0.01,262.223,231.098,211.95,93.71471318242813,7.727582863340132,13.215480562675609
0.001,0.01,0,0,0.09333333,262.6,231.53,212.89,93.8718775744363,7.778527237470412,12.95336467367061
0.001,0.01,0,0,0.17666667,262.793,231.634,213.18,93.91965743690396,7.835943005894519,12.875723667354455
0.001,0.01,0,0,0.25,263.189,231.787,213.64,94.00033148764092,7.966574140668148,12.754855354837357
0.001,0.01,0,0.25,0.01,262.223,231.098,211.95,93.71471318242813,7.727582863340132,13.215480562675609
0.001,0.01,0,0.25,0.09333333,262.6,231.53,212.89,93.8718775744363,7.778527237470412,12.95336467367061
