0.002,0.002,0,0,0.01,261.292,230.038,209.13,93.31729011679234,7.528269871017235,14.106426912660087
0.002,0.002,0,0,0.09333333,261.369,229.729,208.91,93.24436489777236,7.683550457737387,14.114355072429818
0.002,0.002,0,0,0.17666667,261.39,229.488,208.76,93.18453066103972,7.792018662884093,14.11046107180962
0.002,0.002,0,0,0.25,261.461,229.365,209.18,93.16986503125601,7.941216944803376,13.872273854820637
0.002,0.002,0,0.25,0.01,261.292,230.038,209.13,93.31729011679234,7.528269871017235,14.106426912660087
0.002,0.002,0,0.25,0.09333333,261.369,229.729,208.91,93.24436489777236,7.683550457737387,14.114355072429818
0.002,0.002,0,0.25,0.17666667,261.39,229.488,208.76,93.18453066103972,7.792018662884093,14.11046107180962
0.002,0.002,0,0.25,0.25,261.461,229.365,209.18,93.16986503125601,7.941216944803376,13.872273854820637
0.002,0.002,0,0.5,0.01,261.292,230.038,209.13,93.31729011679234,7.528269871017235,14.106426912660087
0.002,0.002,0,0.5,0.09333333,261.369,229.729,208.91,93.24436489777236,7.683550457737387,14.114355072429818
0.002,0.002,0,0.5,0.17666667,261.39,229.488,208.76,93.18453066103972,7.792018662884093,14.11046107180962
0.002,0.002,0,0.5,0.25,261.461,229.365,209.18,93.16986503125601,7.941216944803376,13.872273854820637
0.002,0.002,0,0.75,0.01,261.292,230.038,209.13,93.31729011679234,7.528269871017235,14.106426912660087
0.002,0.002,0,0.75,0.09333333,261.369,229.729,208.91,93.24436489777236,7.683550457737387,14.114355072429818
0.002,0.002,0,0.75,0.17666667,261.39,229.488,208.76,93.18453066103972,7.792018662884093,14.11046107180962
0.002,0.002,0,0.75,0.25,261.461,229.365,209.18,93.16986503125601,7.941216944803376,13.872273854820637
0.002,0.002,0,1,0.01,261.292,230.038,209.13,93.31729011679234,7.528269871017235,14.106426912660087
0.002,0.002,0,1,0.09333333,261.369,229.729,208.91,93.24436489777236,7.683550457737387,14.114355072429818
0.002,0.002,0,1,0.17666667,261.39,229.488,208.76,93.18453066103972,7.792018662884093,14.11046107180962
0.002,0.002,0,1,0.25,261.461,229.365,209.18,93.16986503125601,7.941216944803376,13.872273854820637
0.002,0.002,0.25,0,0.01,261.12,229.419,209.28,93.15607910227634,7.805568835713705,13.796441962645623
